Frequency,Longitude,Latitude
4,-66.72916667,18.13756
7,-66.72916667,18.12089334
12,-66.72916667,18.10422667
39,-66.72916667,18.08756
6,-66.72916667,18.07089334
1,-66.72916667,18.05422667
3,-66.72916667,18.03756
1,-66.72083333,18.44589334
2,-66.72083333,18.42922667
54,-66.72083333,18.30422667
235,-66.72083333,18.28756
166,-66.72083333,18.27089334
41,-66.72083333,18.25422667
173,-66.72083333,18.23756
64,-66.72083333,18.22089334
46,-66.72083333,18.20422667
32,-66.72083333,18.18756
22,-66.72083333,18.17089334
6,-66.72083333,18.15422667
3,-66.72083333,18.13756
12,-66.72083333,18.11256
10,-66.72083333,18.09589334
8,-66.72083333,18.07922667
4,-66.72083333,18.06256
1,-66.72083333,18.03756
118,-66.7125,18.30422667
214,-66.7125,18.28756
173,-66.7125,18.27089334
78,-66.7125,18.25422667
141,-66.7125,18.23756
51,-66.7125,18.22089334
45,-66.7125,18.20422667
23,-66.7125,18.18756
18,-66.7125,18.17089334
3,-66.7125,18.15422667
10,-66.7125,18.13756
8,-66.7125,18.12089334
10,-66.7125,18.10422667
8,-66.7125,18.08756
10,-66.7125,18.07089334
2,-66.7125,17.99589334
111,-66.70416667,18.30422667
87,-66.70416667,18.28756
100,-66.70416667,18.27089334
268,-66.70416667,18.25422667
187,-66.70416667,18.23756
55,-66.70416667,18.22089334
7,-66.70416667,18.20422667
17,-66.70416667,18.18756
15,-66.70416667,18.17089334
8,-66.70416667,18.15422667
6,-66.70416667,18.12922667
9,-66.70416667,18.11256
5,-66.70416667,18.09589334
3,-66.70416667,18.07922667
2,-66.70416667,18.06256
3,-66.70416667,18.04589334
34,-66.69583333,18.31256
177,-66.69583333,18.29589334
142,-66.69583333,18.27922667
240,-66.69583333,18.26256
313,-66.69583333,18.24589334
154,-66.69583333,18.22922667
21,-66.69583333,18.21256
21,-66.69583333,18.19589334
18,-66.69583333,18.17922667
9,-66.69583333,18.16256
22,-66.69583333,18.14589334
6,-66.69583333,18.12089334
5,-66.69583333,18.10422667
10,-66.69583333,18.07922667
1,-66.69583333,17.97922667
18,-66.6875,18.31256
103,-66.6875,18.29589334
220,-66.6875,18.27922667
165,-66.6875,18.26256
249,-66.6875,18.24589334
181,-66.6875,18.22922667
55,-66.6875,18.21256
26,-66.6875,18.19589334
12,-66.6875,18.17922667
22,-66.6875,18.16256
25,-66.6875,18.14589334
6,-66.6875,18.12089334
1,-66.6875,18.09589334
3,-66.6875,18.07089334
5,-66.6875,18.05422667
12,-66.67916667,18.32089334
45,-66.67916667,18.30422667
89,-66.67916667,18.28756
145,-66.67916667,18.27089334
200,-66.67916667,18.25422667
198,-66.67916667,18.23756
87,-66.67916667,18.22089334
55,-66.67916667,18.20422667
13,-66.67916667,18.18756
22,-66.67916667,18.17089334
15,-66.67916667,18.15422667
19,-66.67916667,18.13756
1,-66.67916667,18.12089334
3,-66.67916667,18.09589334
1,-66.67916667,18.07922667
1,-66.67916667,18.06256
5,-66.67916667,18.04589334
1,-66.67083333,18.41256
3,-66.67083333,18.38756
4,-66.67083333,18.35422667
17,-66.67083333,18.33756
10,-66.67083333,18.32089334
52,-66.67083333,18.30422667
45,-66.67083333,18.28756
231,-66.67083333,18.27089334
258,-66.67083333,18.25422667
204,-66.67083333,18.23756
205,-66.67083333,18.22089334
89,-66.67083333,18.20422667
31,-66.67083333,18.18756
26,-66.67083333,18.17089334
45,-66.67083333,18.15422667
16,-66.67083333,18.13756
6,-66.67083333,18.12089334
2,-66.67083333,18.07922667
1,-66.67083333,18.03756
1,-66.6625,18.33756
43,-66.6625,18.31256
63,-66.6625,18.29589334
170,-66.6625,18.27922667
362,-66.6625,18.26256
300,-66.6625,18.24589334
222,-66.6625,18.22922667
172,-66.6625,18.21256
63,-66.6625,18.19589334
71,-66.6625,18.17922667
35,-66.6625,18.16256
36,-66.6625,18.14589334
20,-66.6625,18.12922667
5,-66.6625,18.11256
1,-66.6625,18.09589334
5,-66.6625,18.05422667
1,-66.65416667,18.37089334
15,-66.65416667,18.32089334
77,-66.65416667,18.30422667
102,-66.65416667,18.28756
82,-66.65416667,18.27089334
168,-66.65416667,18.25422667
311,-66.65416667,18.23756
275,-66.65416667,18.22089334
89,-66.65416667,18.20422667
101,-66.65416667,18.18756
111,-66.65416667,18.17089334
25,-66.65416667,18.15422667
10,-66.65416667,18.13756
3,-66.65416667,18.12089334
1,-66.65416667,18.08756
4,-66.65416667,18.03756
16,-66.64583333,18.32089334
54,-66.64583333,18.30422667
66,-66.64583333,18.28756
185,-66.64583333,18.27089334
350,-66.64583333,18.25422667
243,-66.64583333,18.23756
182,-66.64583333,18.22089334
178,-66.64583333,18.20422667
82,-66.64583333,18.18756
26,-66.64583333,18.17089334
27,-66.64583333,18.15422667
17,-66.64583333,18.13756
1,-66.64583333,18.12089334
2,-66.64583333,18.10422667
2,-66.64583333,18.06256
6,-66.64583333,18.03756
2,-66.6375,18.42922667
39,-66.6375,18.31256
55,-66.6375,18.29589334
157,-66.6375,18.27922667
401,-66.6375,18.26256
246,-66.6375,18.24589334
330,-66.6375,18.22922667
273,-66.6375,18.21256
220,-66.6375,18.19589334
33,-66.6375,18.17922667
16,-66.6375,18.16256
13,-66.6375,18.14589334
4,-66.6375,18.12922667
3,-66.6375,18.07922667
6,-66.6375,18.03756
4,-66.6375,18.02089334
3,-66.62916667,18.38756
1,-66.62916667,18.35422667
15,-66.62916667,18.32089334
78,-66.62916667,18.30422667
61,-66.62916667,18.28756
50,-66.62916667,18.27089334
54,-66.62916667,18.25422667
184,-66.62916667,18.23756
227,-66.62916667,18.22089334
205,-66.62916667,18.20422667
128,-66.62916667,18.18756
19,-66.62916667,18.17089334
46,-66.62916667,18.15422667
7,-66.62916667,18.13756
8,-66.62916667,18.07922667
8,-66.62916667,18.06256
1,-66.62916667,18.03756
1,-66.62083333,18.41256
1,-66.62083333,18.38756
9,-66.62083333,18.32922667
16,-66.62083333,18.31256
106,-66.62083333,18.29589334
148,-66.62083333,18.27922667
68,-66.62083333,18.26256
47,-66.62083333,18.24589334
141,-66.62083333,18.22922667
145,-66.62083333,18.21256
139,-66.62083333,18.19589334
106,-66.62083333,18.17922667
38,-66.62083333,18.16256
16,-66.62083333,18.14589334
2,-66.62083333,18.12922667
1,-66.62083333,18.09589334
9,-66.62083333,18.06256
14,-66.6125,18.32922667
34,-66.6125,18.31256
54,-66.6125,18.29589334
129,-66.6125,18.27922667
112,-66.6125,18.26256
54,-66.6125,18.24589334
83,-66.6125,18.22922667
102,-66.6125,18.21256
143,-66.6125,18.19589334
49,-66.6125,18.17922667
14,-66.6125,18.16256
11,-66.6125,18.14589334
7,-66.6125,18.12922667
3,-66.6125,18.11256
1,-66.6125,18.07922667
5,-66.60416667,18.37089334
17,-66.60416667,18.32922667
45,-66.60416667,18.31256
70,-66.60416667,18.29589334
128,-66.60416667,18.27922667
117,-66.60416667,18.26256
62,-66.60416667,18.24589334
111,-66.60416667,18.22922667
85,-66.60416667,18.21256
104,-66.60416667,18.19589334
6,-66.60416667,18.17922667
25,-66.60416667,18.16256
7,-66.60416667,18.14589334
27,-66.60416667,18.12922667
5,-66.60416667,18.11256
1,-66.60416667,18.09589334
3,-66.60416667,18.07089334
6,-66.60416667,18.03756
1,-66.59583333,18.38756
1,-66.59583333,18.34589334
41,-66.59583333,18.32089334
20,-66.59583333,18.30422667
77,-66.59583333,18.28756
82,-66.59583333,18.27089334
92,-66.59583333,18.25422667
58,-66.59583333,18.23756
97,-66.59583333,18.22089334
136,-66.59583333,18.20422667
43,-66.59583333,18.18756
23,-66.59583333,18.17089334
49,-66.59583333,18.15422667
33,-66.59583333,18.13756
6,-66.59583333,18.12089334
2,-66.59583333,18.07089334
1,-66.59583333,18.05422667
7,-66.5875,18.33756
12,-66.5875,18.32089334
75,-66.5875,18.30422667
55,-66.5875,18.28756
38,-66.5875,18.27089334
86,-66.5875,18.25422667
65,-66.5875,18.23756
97,-66.5875,18.22089334
83,-66.5875,18.20422667
44,-66.5875,18.18756
8,-66.5875,18.17089334
77,-66.5875,18.15422667
48,-66.5875,18.13756
13,-66.5875,18.12089334
3,-66.5875,18.09589334
8,-66.5875,18.07089334
3,-66.5875,18.02089334
2,-66.57916667,18.42089334
1,-66.57916667,18.35422667
20,-66.57916667,18.32089334
22,-66.57916667,18.30422667
62,-66.57916667,18.28756
46,-66.57916667,18.27089334
83,-66.57916667,18.24589334
94,-66.57916667,18.22922667
196,-66.57916667,18.21256
88,-66.57916667,18.19589334
22,-66.57916667,18.17922667
7,-66.57916667,18.16256
36,-66.57916667,18.14589334
24,-66.57916667,18.12922667
10,-66.57916667,18.11256
2,-66.57916667,18.07922667
1,-66.57916667,18.03756
1,-66.57083333,18.45422667
1,-66.57083333,18.42089334
1,-66.57083333,18.39589334
12,-66.57083333,18.32089334
43,-66.57083333,18.30422667
69,-66.57083333,18.28756
85,-66.57083333,18.27089334
29,-66.57083333,18.25422667
62,-66.57083333,18.23756
110,-66.57083333,18.22089334
89,-66.57083333,18.20422667
42,-66.57083333,18.18756
9,-66.57083333,18.17089334
4,-66.57083333,18.15422667
25,-66.57083333,18.13756
17,-66.57083333,18.12089334
22,-66.57083333,18.10422667
5,-66.57083333,18.07922667
6,-66.57083333,18.06256
7,-66.57083333,18.03756
4,-66.5625,18.45422667
1,-66.5625,18.39589334
2,-66.5625,18.36256
39,-66.5625,18.30422667
54,-66.5625,18.28756
34,-66.5625,18.27089334
47,-66.5625,18.25422667
40,-66.5625,18.23756
55,-66.5625,18.22089334
72,-66.5625,18.20422667
42,-66.5625,18.18756
2,-66.5625,18.17089334
14,-66.5625,18.14589334
6,-66.5625,18.12922667
10,-66.5625,18.10422667
2,-66.5625,18.06256
7,-66.5625,18.03756
1,-66.55416667,18.40422667
6,-66.55416667,18.37089334
1,-66.55416667,18.35422667
8,-66.55416667,18.31256
31,-66.55416667,18.29589334
32,-66.55416667,18.27922667
44,-66.55416667,18.26256
51,-66.55416667,18.24589334
15,-66.55416667,18.22922667
69,-66.55416667,18.21256
12,-66.55416667,18.19589334
14,-66.55416667,18.17922667
3,-66.55416667,18.13756
5,-66.55416667,18.12089334
2,-66.55416667,18.10422667
1,-66.55416667,18.07089334
7,-66.55416667,18.03756
2,-66.54583333,18.42922667
16,-66.54583333,18.30422667
56,-66.54583333,18.28756
64,-66.54583333,18.27089334
98,-66.54583333,18.25422667
27,-66.54583333,18.23756
20,-66.54583333,18.21256
59,-66.54583333,18.19589334
13,-66.54583333,18.17922667
1,-66.54583333,18.16256
9,-66.54583333,18.13756
2,-66.54583333,18.11256
19,-66.5375,18.30422667
11,-66.5375,18.28756
43,-66.5375,18.27089334
58,-66.5375,18.25422667
28,-66.5375,18.23756
6,-66.5375,18.22089334
9,-66.5375,18.20422667
5,-66.5375,18.18756
3,-66.5375,18.13756
3,-66.5375,18.10422667
10,-66.52916667,18.30422667
11,-66.52916667,18.28756
57,-66.52916667,18.27089334
44,-66.52916667,18.25422667
40,-66.52916667,18.23756
4,-66.52916667,18.22089334
7,-66.52916667,18.20422667
3,-66.52916667,18.18756
3,-66.52916667,18.17089334
7,-66.52916667,18.14589334
5,-66.52916667,18.12922667
1,-66.52916667,18.09589334
6,-66.52083333,18.32089334
8,-66.52083333,18.30422667
30,-66.52083333,18.28756
43,-66.52083333,18.27089334
78,-66.52083333,18.25422667
51,-66.52083333,18.23756
9,-66.52083333,18.22089334
17,-66.52083333,18.20422667
11,-66.52083333,18.18756
1,-66.52083333,18.16256
2,-66.52083333,18.12922667
1,-66.52083333,18.10422667
2,-66.5125,18.44589334
7,-66.5125,18.37922667
1,-66.5125,18.32922667
3,-66.5125,18.31256
12,-66.5125,18.29589334
32,-66.5125,18.27922667
19,-66.5125,18.26256
13,-66.5125,18.24589334
18,-66.5125,18.22922667
23,-66.5125,18.21256
38,-66.5125,18.19589334
8,-66.5125,18.17922667
7,-66.5125,18.16256
9,-66.5125,18.14589334
2,-66.5125,18.12922667
2,-66.5125,18.10422667
1,-66.50416667,18.45422667
4,-66.50416667,18.36256
2,-66.50416667,18.32922667
8,-66.50416667,18.31256
22,-66.50416667,18.29589334
10,-66.50416667,18.27922667
6,-66.50416667,18.26256
9,-66.50416667,18.24589334
38,-66.50416667,18.22922667
11,-66.50416667,18.21256
8,-66.50416667,18.19589334
11,-66.50416667,18.17922667
9,-66.50416667,18.16256
3,-66.50416667,18.14589334
1,-66.50416667,18.12922667
24,-66.49583333,18.36256
2,-66.49583333,18.34589334
1,-66.49583333,18.32089334
19,-66.49583333,18.30422667
12,-66.49583333,18.28756
13,-66.49583333,18.27089334
19,-66.49583333,18.25422667
50,-66.49583333,18.23756
31,-66.49583333,18.22089334
28,-66.49583333,18.20422667
7,-66.49583333,18.18756
2,-66.49583333,18.17089334
3,-66.49583333,18.15422667
9,-66.49583333,18.13756
2,-66.4875,18.46256
3,-66.4875,18.43756
14,-66.4875,18.36256
2,-66.4875,18.34589334
7,-66.4875,18.32922667
13,-66.4875,18.31256
3,-66.4875,18.29589334
12,-66.4875,18.27089334
14,-66.4875,18.25422667
41,-66.4875,18.23756
9,-66.4875,18.22089334
25,-66.4875,18.20422667
11,-66.4875,18.18756
11,-66.4875,18.14589334
1,-66.4875,18.07922667
2,-66.47916667,18.36256
1,-66.47916667,18.34589334
16,-66.47916667,18.32089334
16,-66.47916667,18.30422667
3,-66.47916667,18.28756
7,-66.47916667,18.27089334
41,-66.47916667,18.25422667
25,-66.47916667,18.23756
25,-66.47916667,18.22089334
33,-66.47916667,18.20422667
6,-66.47916667,18.18756
5,-66.47916667,18.15422667
3,-66.47916667,18.13756
2,-66.47916667,18.07922667
2,-66.47916667,18.02922667
3,-66.47083333,18.37089334
1,-66.47083333,18.35422667
7,-66.47083333,18.32922667
11,-66.47083333,18.31256
8,-66.47083333,18.29589334
61,-66.47083333,18.27922667
3,-66.47083333,18.26256
20,-66.47083333,18.24589334
21,-66.47083333,18.22922667
29,-66.47083333,18.21256
70,-66.47083333,18.19589334
7,-66.47083333,18.17922667
2,-66.47083333,18.14589334
1,-66.47083333,18.12922667
2,-66.47083333,18.02922667
1,-66.4625,18.36256
7,-66.4625,18.33756
6,-66.4625,18.32089334
29,-66.4625,18.29589334
22,-66.4625,18.27922667
8,-66.4625,18.26256
17,-66.4625,18.23756
26,-66.4625,18.22089334
95,-66.4625,18.20422667
37,-66.4625,18.18756
11,-66.4625,18.17089334
5,-66.4625,18.15422667
2,-66.4625,18.07089334
2,-66.45416667,18.44589334
13,-66.45416667,18.37089334
23,-66.45416667,18.32089334
21,-66.45416667,18.30422667
29,-66.45416667,18.28756
4,-66.45416667,18.27089334
11,-66.45416667,18.25422667
24,-66.45416667,18.23756
15,-66.45416667,18.22089334
43,-66.45416667,18.20422667
13,-66.45416667,18.18756
1,-66.45416667,18.15422667
2,-66.44583333,18.45422667
1,-66.44583333,18.43756
6,-66.44583333,18.37089334
49,-66.44583333,18.32089334
33,-66.44583333,18.30422667
86,-66.44583333,18.28756
38,-66.44583333,18.27089334
10,-66.44583333,18.25422667
22,-66.44583333,18.23756
24,-66.44583333,18.22089334
25,-66.44583333,18.20422667
3,-66.44583333,18.18756
2,-66.44583333,18.17089334
2,-66.4375,18.42922667
1,-66.4375,18.37922667
3,-66.4375,18.36256
80,-66.4375,18.32089334
14,-66.4375,18.30422667
25,-66.4375,18.28756
63,-66.4375,18.27089334
9,-66.4375,18.25422667
27,-66.4375,18.23756
43,-66.4375,18.22089334
55,-66.4375,18.20422667
12,-66.4375,18.18756
1,-66.4375,18.17089334
1,-66.4375,18.12922667
6,-66.4375,18.02922667
8,-66.42916667,18.43756
136,-66.42916667,18.32089334
11,-66.42916667,18.30422667
2,-66.42916667,18.28756
23,-66.42916667,18.26256
12,-66.42916667,18.24589334
39,-66.42916667,18.22922667
35,-66.42916667,18.21256
5,-66.42916667,18.19589334
49,-66.42916667,18.17922667
6,-66.42916667,18.16256
5,-66.42083333,18.46256
11,-66.42083333,18.44589334
1,-66.42083333,18.42089334
10,-66.42083333,18.32922667
134,-66.42083333,18.31256
11,-66.42083333,18.29589334
1,-66.42083333,18.27922667
26,-66.42083333,18.26256
44,-66.42083333,18.24589334
32,-66.42083333,18.22922667
17,-66.42083333,18.21256
20,-66.42083333,18.19589334
1,-66.42083333,18.12089334
4,-66.4125,18.46256
2,-66.4125,18.40422667
1,-66.4125,18.38756
1,-66.4125,18.37089334
49,-66.4125,18.32089334
72,-66.4125,18.30422667
11,-66.4125,18.28756
32,-66.4125,18.27089334
26,-66.4125,18.25422667
23,-66.4125,18.23756
15,-66.4125,18.22089334
29,-66.4125,18.20422667
1,-66.4125,18.18756
2,-66.4125,18.12089334
2,-66.4125,18.10422667
1,-66.40416667,18.37922667
1,-66.40416667,18.34589334
17,-66.40416667,18.32922667
109,-66.40416667,18.31256
49,-66.40416667,18.29589334
6,-66.40416667,18.27922667
16,-66.40416667,18.26256
35,-66.40416667,18.24589334
56,-66.40416667,18.22922667
41,-66.40416667,18.21256
27,-66.40416667,18.19589334
21,-66.40416667,18.17922667
1,-66.40416667,18.09589334
1,-66.39583333,18.42089334
6,-66.39583333,18.33756
37,-66.39583333,18.31256
22,-66.39583333,18.29589334
9,-66.39583333,18.27922667
94,-66.39583333,18.26256
46,-66.39583333,18.24589334
20,-66.39583333,18.22922667
35,-66.39583333,18.21256
18,-66.39583333,18.19589334
9,-66.39583333,18.17922667
5,-66.39583333,18.16256
1,-66.39583333,18.12089334
3,-66.39583333,18.09589334
1,-66.39583333,18.04589334
1,-66.3875,18.42922667
3,-66.3875,18.38756
1,-66.3875,18.33756
1,-66.3875,18.32089334
13,-66.3875,18.30422667
33,-66.3875,18.28756
30,-66.3875,18.27089334
21,-66.3875,18.25422667
37,-66.3875,18.23756
17,-66.3875,18.22089334
19,-66.3875,18.20422667
15,-66.3875,18.18756
21,-66.3875,18.17089334
3,-66.3875,18.15422667
1,-66.3875,18.12089334
2,-66.37916667,18.38756
6,-66.37916667,18.35422667
10,-66.37916667,18.30422667
16,-66.37916667,18.28756
20,-66.37916667,18.27089334
32,-66.37916667,18.24589334
32,-66.37916667,18.22922667
34,-66.37916667,18.21256
25,-66.37916667,18.19589334
5,-66.37916667,18.17922667
15,-66.37916667,18.16256
3,-66.37916667,18.12089334
1,-66.37083333,18.40422667
1,-66.37083333,18.37922667
3,-66.37083333,18.35422667
6,-66.37083333,18.33756
3,-66.37083333,18.32089334
1,-66.37083333,18.30422667
20,-66.37083333,18.28756
33,-66.37083333,18.27089334
66,-66.37083333,18.25422667
64,-66.37083333,18.23756
30,-66.37083333,18.22089334
23,-66.37083333,18.20422667
32,-66.37083333,18.18756
23,-66.37083333,18.17089334
7,-66.37083333,18.15422667
20,-66.37083333,18.13756
1,-66.37083333,18.12089334
1,-66.37083333,18.10422667
3,-66.3625,18.43756
9,-66.3625,18.36256
3,-66.3625,18.32922667
2,-66.3625,18.31256
45,-66.3625,18.29589334
18,-66.3625,18.27922667
29,-66.3625,18.26256
29,-66.3625,18.24589334
47,-66.3625,18.22922667
28,-66.3625,18.21256
52,-66.3625,18.19589334
47,-66.3625,18.17922667
30,-66.3625,18.16256
25,-66.3625,18.14589334
14,-66.3625,18.12922667
2,-66.3625,18.02089334
4,-66.35416667,18.42922667
5,-66.35416667,18.36256
3,-66.35416667,18.33756
9,-66.35416667,18.32089334
24,-66.35416667,18.28756
40,-66.35416667,18.27089334
27,-66.35416667,18.25422667
80,-66.35416667,18.23756
54,-66.35416667,18.22089334
52,-66.35416667,18.20422667
73,-66.35416667,18.18756
24,-66.35416667,18.17089334
45,-66.35416667,18.15422667
26,-66.35416667,18.13756
1,-66.35416667,18.07922667
1,-66.34583333,18.38756
1,-66.34583333,18.36256
12,-66.34583333,18.34589334
39,-66.34583333,18.32922667
1,-66.34583333,18.31256
56,-66.34583333,18.29589334
79,-66.34583333,18.27922667
40,-66.34583333,18.26256
35,-66.34583333,18.24589334
45,-66.34583333,18.22922667
66,-66.34583333,18.21256
42,-66.34583333,18.19589334
32,-66.34583333,18.17922667
40,-66.34583333,18.16256
27,-66.34583333,18.14589334
27,-66.34583333,18.12922667
1,-66.34583333,18.10422667
1,-66.34583333,18.08756
3,-66.34583333,18.05422667
1,-66.3375,18.38756
6,-66.3375,18.37089334
1,-66.3375,18.34589334
49,-66.3375,18.32922667
39,-66.3375,18.31256
72,-66.3375,18.29589334
110,-66.3375,18.27922667
169,-66.3375,18.26256
124,-66.3375,18.24589334
84,-66.3375,18.22922667
88,-66.3375,18.21256
31,-66.3375,18.19589334
30,-66.3375,18.17922667
20,-66.3375,18.16256
30,-66.3375,18.14589334
18,-66.3375,18.12922667
3,-66.3375,18.08756
2,-66.32916667,18.42089334
5,-66.32916667,18.37089334
9,-66.32916667,18.34589334
20,-66.32916667,18.32922667
38,-66.32916667,18.31256
46,-66.32916667,18.29589334
98,-66.32916667,18.27922667
150,-66.32916667,18.26256
100,-66.32916667,18.24589334
78,-66.32916667,18.22922667
118,-66.32916667,18.21256
34,-66.32916667,18.19589334
44,-66.32916667,18.17922667
24,-66.32916667,18.16256
21,-66.32916667,18.14589334
13,-66.32916667,18.12922667
2,-66.32916667,18.11256
1,-66.32916667,18.09589334
1,-66.32916667,18.04589334
9,-66.32916667,18.02922667
2,-66.32916667,18.01256
1,-66.32083333,18.40422667
2,-66.32083333,18.36256
4,-66.32083333,18.34589334
22,-66.32083333,18.32922667
17,-66.32083333,18.31256
37,-66.32083333,18.29589334
183,-66.32083333,18.27922667
135,-66.32083333,18.26256
72,-66.32083333,18.24589334
110,-66.32083333,18.22922667
132,-66.32083333,18.21256
41,-66.32083333,18.19589334
35,-66.32083333,18.17922667
16,-66.32083333,18.16256
12,-66.32083333,18.14589334
8,-66.32083333,18.12922667
1,-66.32083333,18.11256
2,-66.3125,18.39589334
6,-66.3125,18.36256
8,-66.3125,18.34589334
19,-66.3125,18.32922667
22,-66.3125,18.31256
89,-66.3125,18.28756
222,-66.3125,18.27089334
99,-66.3125,18.25422667
42,-66.3125,18.23756
60,-66.3125,18.22089334
32,-66.3125,18.20422667
63,-66.3125,18.18756
17,-66.3125,18.17089334
9,-66.3125,18.14589334
8,-66.3125,18.12922667
2,-66.3125,18.10422667
5,-66.3125,18.05422667
1,-66.3125,18.03756
11,-66.30416667,18.42922667
3,-66.30416667,18.39589334
6,-66.30416667,18.35422667
15,-66.30416667,18.33756
55,-66.30416667,18.32089334
81,-66.30416667,18.30422667
110,-66.30416667,18.28756
132,-66.30416667,18.27089334
86,-66.30416667,18.25422667
62,-66.30416667,18.23756
68,-66.30416667,18.22089334
22,-66.30416667,18.20422667
46,-66.30416667,18.18756
22,-66.30416667,18.17089334
2,-66.30416667,18.13756
2,-66.30416667,18.11256
2,-66.30416667,18.08756
3,-66.29583333,18.39589334
1,-66.29583333,18.37922667
12,-66.29583333,18.36256
27,-66.29583333,18.34589334
32,-66.29583333,18.32922667
32,-66.29583333,18.31256
50,-66.29583333,18.29589334
64,-66.29583333,18.27922667
112,-66.29583333,18.26256
70,-66.29583333,18.24589334
48,-66.29583333,18.22922667
77,-66.29583333,18.21256
34,-66.29583333,18.19589334
16,-66.29583333,18.17922667
4,-66.29583333,18.16256
2,-66.29583333,18.14589334
10,-66.29583333,18.11256
10,-66.2875,18.36256
34,-66.2875,18.34589334
23,-66.2875,18.32922667
44,-66.2875,18.31256
19,-66.2875,18.29589334
54,-66.2875,18.27922667
73,-66.2875,18.26256
37,-66.2875,18.24589334
60,-66.2875,18.22922667
25,-66.2875,18.21256
37,-66.2875,18.19589334
7,-66.2875,18.17922667
27,-66.2875,18.16256
5,-66.2875,18.12922667
1,-66.2875,18.09589334
6,-66.27916667,18.40422667
3,-66.27916667,18.37089334
24,-66.27916667,18.35422667
32,-66.27916667,18.33756
79,-66.27916667,18.32089334
92,-66.27916667,18.30422667
21,-66.27916667,18.28756
67,-66.27916667,18.27089334
40,-66.27916667,18.25422667
41,-66.27916667,18.23756
51,-66.27916667,18.22089334
22,-66.27916667,18.20422667
18,-66.27916667,18.18756
13,-66.27916667,18.17089334
7,-66.27916667,18.15422667
2,-66.27916667,18.13756
1,-66.27916667,18.10422667
4,-66.27083333,18.42089334
9,-66.27083333,18.36256
26,-66.27083333,18.34589334
64,-66.27083333,18.32922667
146,-66.27083333,18.31256
73,-66.27083333,18.29589334
74,-66.27083333,18.27922667
22,-66.27083333,18.26256
44,-66.27083333,18.23756
39,-66.27083333,18.22089334
12,-66.27083333,18.20422667
2,-66.27083333,18.17922667
4,-66.27083333,18.15422667
4,-66.27083333,18.13756
3,-66.27083333,18.12089334
3,-66.2625,18.37922667
11,-66.2625,18.36256
13,-66.2625,18.34589334
33,-66.2625,18.32922667
62,-66.2625,18.31256
43,-66.2625,18.29589334
25,-66.2625,18.27922667
40,-66.2625,18.26256
13,-66.2625,18.22922667
20,-66.2625,18.21256
2,-66.2625,18.19589334
5,-66.2625,18.15422667
1,-66.2625,18.12089334
1,-66.2625,18.10422667
2,-66.2625,18.08756
4,-66.25416667,18.37922667
5,-66.25416667,18.35422667
15,-66.25416667,18.33756
34,-66.25416667,18.32089334
51,-66.25416667,18.29589334
30,-66.25416667,18.27922667
9,-66.25416667,18.26256
15,-66.25416667,18.24589334
13,-66.25416667,18.22922667
5,-66.25416667,18.20422667
1,-66.25416667,18.14589334
4,-66.25416667,18.12922667
9,-66.25416667,18.11256
2,-66.25416667,18.09589334
2,-66.24583333,18.41256
1,-66.24583333,18.39589334
1,-66.24583333,18.37089334
2,-66.24583333,18.34589334
48,-66.24583333,18.32922667
21,-66.24583333,18.31256
24,-66.24583333,18.29589334
33,-66.24583333,18.27922667
11,-66.24583333,18.26256
33,-66.24583333,18.24589334
15,-66.24583333,18.22922667
7,-66.24583333,18.21256
3,-66.24583333,18.17922667
11,-66.24583333,18.14589334
29,-66.24583333,18.12922667
10,-66.24583333,18.11256
7,-66.24583333,18.09589334
2,-66.2375,18.39589334
10,-66.2375,18.37089334
3,-66.2375,18.34589334
22,-66.2375,18.32922667
55,-66.2375,18.31256
32,-66.2375,18.29589334
25,-66.2375,18.27922667
30,-66.2375,18.26256
41,-66.2375,18.24589334
19,-66.2375,18.22922667
2,-66.2375,18.21256
1,-66.2375,18.19589334
12,-66.2375,18.13756
4,-66.2375,18.12089334
9,-66.2375,18.10422667
1,-66.2375,18.08756
1,-66.2375,18.04589334
2,-66.22916667,18.37089334
5,-66.22916667,18.33756
22,-66.22916667,18.32089334
33,-66.22916667,18.30422667
11,-66.22916667,18.28756
27,-66.22916667,18.27089334
14,-66.22916667,18.25422667
4,-66.22916667,18.23756
1,-66.22916667,18.22089334
3,-66.22916667,18.20422667
10,-66.22916667,18.18756
9,-66.22916667,18.12922667
5,-66.22916667,18.10422667
5,-66.22916667,18.08756
2,-66.22916667,18.07089334
6,-66.22916667,18.04589334
1,-66.22083333,18.35422667
10,-66.22083333,18.32922667
22,-66.22083333,18.31256
31,-66.22083333,18.29589334
17,-66.22083333,18.27922667
13,-66.22083333,18.26256
8,-66.22083333,18.24589334
8,-66.22083333,18.22922667
28,-66.22083333,18.20422667
12,-66.22083333,18.18756
10,-66.22083333,18.17089334
4,-66.22083333,18.15422667
3,-66.22083333,18.12922667
1,-66.22083333,18.11256
1,-66.22083333,18.09589334
4,-66.22083333,18.06256
1,-66.22083333,18.03756
1,-66.2125,18.37922667
15,-66.2125,18.31256
23,-66.2125,18.29589334
24,-66.2125,18.27922667
8,-66.2125,18.26256
3,-66.2125,18.24589334
8,-66.2125,18.22922667
19,-66.2125,18.20422667
8,-66.2125,18.18756
17,-66.2125,18.17089334
1,-66.2125,18.15422667
1,-66.2125,18.12922667
1,-66.2125,18.11256
2,-66.2125,18.09589334
6,-66.2125,18.04589334
